id,city_name,latitude,longitude,day,temp,wind_speed,humidity,weather
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-15,14.565999999999999,3.166,70.4,broken clouds
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-10,19.466666666666665,3.3466666666666662,62.666666666666664,broken clouds
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-11,16.27375,4.60375,72.5,light rain
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-12,15.25875,3.07625,70.75,few clouds
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-13,14.66125,3.34125,77.875,light rain
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-14,15.23875,2.65,72.625,broken clouds
1e1aed4d-70e1-48bc-a1a1-d7c698a6c0e5,Dijon,47.3215806,5.0414701,2025-09-15,16.348,4.878,73.0,overcast clouds
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-10,20.456666666666667,1.4233333333333331,70.66666666666667,light rain
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-11,15.9175,1.5925,79.5,overcast clouds
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-12,14.23375,1.52375,77.375,overcast clouds
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-13,14.004999999999999,1.1625,84.0,overcast clouds
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-14,14.78375,1.29375,79.25,broken clouds
d5991fe9-e421-44fc-9d46-95043bc4dc7c,Annecy,45.8992348,6.1288847,2025-09-15,16.160000000000004,1.9420000000000002,66.0,broken clouds
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-10,21.766666666666666,1.1933333333333334,83.0,light rain
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-11,17.94125,0.915,83.375,broken clouds
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-12,16.55875,1.5425,74.125,broken clouds
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-13,16.3825,1.31875,73.75,overcast clouds
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-14,16.585,1.34875,79.5,overcast clouds
794e07dd-e1ef-44e0-aaa6-93b3dadaea60,Grenoble,45.1875602,5.7357819,2025-09-15,18.395999999999997,1.328,54.8,scattered clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-10,21.536666666666665,1.36,56.0,broken clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-11,18.68875,1.50375,58.0,broken clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-12,18.34,1.46625,62.25,overcast clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-13,15.3225,1.13,80.125,broken clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-14,17.59,1.04875,66.5,scattered clouds
9e02ebc6-5319-4653-96db-bbe63ee3e5a5,Lyon,45.7578137,4.8320114,2025-09-15,18.646,1.388,56.8,overcast clouds
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-10,19.69333333333333,4.680000000000001,63.666666666666664,scattered clouds
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-11,15.791250000000002,3.9162500000000002,60.0,clear sky
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-12,15.07625,3.70625,51.375,few clouds
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-13,13.675,2.19875,67.0,clear sky
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-14,14.97125,2.12125,61.25,overcast clouds
2f7c77ce-7156-450c-bffc-ed4ad731edcb,Gorges du Verdon,43.7496562,6.3285616,2025-09-15,15.738,1.9880000000000002,50.6,broken clouds
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-10,23.073333333333334,8.483333333333333,56.333333333333336,few clouds
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-11,21.27375,7.55,47.875,clear sky
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-12,22.07125,6.5675,49.625,clear sky
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-13,18.02125,2.1262499999999998,80.25,heavy intensity rain
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-14,19.57125,2.55875,64.5,overcast clouds
87a31398-1e5b-47b8-a529-b79013bd384a,Bormes les Mimosas,43.1506968,6.3419285,2025-09-15,19.631999999999998,2.0140000000000002,74.0,clear sky
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-10,22.376666666666665,7.853333333333333,58.666666666666664,broken clouds
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-11,20.41125,9.91,55.75,clear sky
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-12,21.52125,6.685,57.375,clear sky
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-13,19.38875,2.1425,81.125,broken clouds
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-14,20.51625,6.025,61.5,clear sky
df334f74-b750-4c4a-90ff-b550bdf7915e,Cassis,43.2140359,5.5396318,2025-09-15,21.1,1.818,55.0,few clouds
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-10,23.03333333333333,7.866666666666667,57.0,few clouds
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-11,21.337500000000002,9.4925,53.625,clear sky
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-12,22.495,6.4625,57.0,clear sky
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-13,20.575,2.44125,79.0,light rain
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-14,21.5275,6.50875,59.375,clear sky
e38e17cf-5351-4dc6-9ec3-f6d43c063ae9,Marseille,43.2961743,5.3699525,2025-09-15,22.380000000000003,1.416,53.0,scattered clouds
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-10,22.63,5.493333333333333,48.0,scattered clouds
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-11,20.2925,6.33,47.125,clear sky
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-12,21.71625,4.10375,47.375,clear sky
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-13,18.705,1.68125,76.75,overcast clouds
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-14,20.14125,3.025,55.125,overcast clouds
25256697-856b-4178-bd3a-cd37a089139a,Aix en Provence,43.5298424,5.4474738,2025-09-15,20.896,1.86,44.0,broken clouds
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-10,23.96666666666667,4.546666666666667,46.333333333333336,scattered clouds
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-11,20.99375,4.48125,51.25,clear sky
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-12,20.405,2.52625,54.375,clear sky
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-13,18.215,2.01875,71.375,broken clouds
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-14,19.83,5.13625,55.5,clear sky
c0ea9024-87a5-43ad-b895-2b6444607794,Avignon,43.9492493,4.8059012,2025-09-15,19.576,1.6320000000000001,50.6,scattered clouds
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-10,23.24,4.47,47.0,scattered clouds
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-11,20.1625,4.78125,54.625,clear sky
