city_name,hotel,address,rating,reviews,url,description,latitude_x,longitude_x,id,latitude_y,longitude_y,day,temp,wind_speed,humidity,weather
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-14,19.83,5.13625,55.5,clear sky
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-15,19.576,1.632,50.6,scattered clouds
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-10,23.96666666666667,4.546666666666667,46.333333333333336,scattered clouds
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-11,20.99375,4.48125,51.25,clear sky
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-12,20.405,2.52625,54.375,clear sky
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-13,18.215,2.01875,71.375,broken clouds
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-14,19.83,5.13625,55.5,clear sky
Avignon,Hôtel Central,"31/33 Rue De La République, 84000 Avignon, France",7.9,2656,https://www.booking.com/hotel/fr/central-avignon.fr.html,"Situé au cœur de la vieille ville d'Avignon, l'Hôtel Central propose des chambres confortables avec une connexion Wi-Fi gratuite.",43.945525,4.8057608,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-15,19.576,1.632,50.6,scattered clouds
Avignon,ApartHotel Sainte-Marthe,"6 Route de Lyon , 84000 Avignon, France",8.0,6008,https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html,Enjoy a comfortable stay at Apart’Hotel Sainte-Marthe and feel right at home.,43.9498951,4.8198639,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-10,23.96666666666667,4.546666666666667,46.333333333333336,scattered clouds
Avignon,ApartHotel Sainte-Marthe,"6 Route de Lyon , 84000 Avignon, France",8.0,6008,https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html,Enjoy a comfortable stay at Apart’Hotel Sainte-Marthe and feel right at home.,43.9498951,4.8198639,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-11,20.99375,4.48125,51.25,clear sky
